x_svdd_0,x_db_0,x_iso_0,x_pca_0,x_pca_1,x_pca_2,x_pca_3,x_pca_4,x_svd_0,x_svd_1,x_svd_2,x_svd_3,x_svd_4,x_lof_0,x_tsne_0,x_tsne_1,x_tsne_2
-1,-1,1,-0.9042446738071218,-0.6723675270098924,-0.49987950382366697,-0.13230414297942317,0.4431076236624222,-0.9042437557719161,-0.67236167868152,-0.4999863148726903,-0.13159116148383126,0.4387034366887967,1,-19.443058,15.496392,12.675273
-1,-1,1,-0.6361763877641432,-0.3395000152807895,-0.9578781345141113,-0.18839485442926035,0.9397617110113392,-0.6361775479839746,-0.3395124636742559,-0.9579332534857687,-0.188982245372042,0.9463881741981622,1,-6.108163,2.2608204,0.1355416
-1,-1,1,-0.6697764185521793,-0.43232303241688724,-1.2356541480039716,-1.103879489505456,0.2941956841704916,-0.6697764176456649,-0.4323229319431702,-1.235777550305375,-1.103768359875362,0.29782599702347556,1,-24.606916,8.269318,14.62969
-1,-1,1,-0.8780394047104941,-1.0366520875360616,-0.18971374076450306,0.9473190175322436,-0.9305277622863957,-0.8780400137051678,-1.036661038407879,-0.18974217681867997,0.9467521411299258,-0.9310399899998958,1,-20.587242,-2.2775545,-4.0392776
-1,-1,1,-0.642076072438142,0.7610072811356288,-0.6738955786805981,1.2351873845841794,2.3260528647981604,-0.6420746737080663,0.7610324094992289,-0.6737516583262254,1.2369909185031072,2.3123206603181736,1,-14.245685,-8.550869,17.351215
-1,-1,1,-0.775214055175959,0.710299896408612,-0.6082113682292737,0.9488105639674,1.4968344726221794,-0.7752135386595315,0.7102948620265017,-0.6082706585268687,0.9490773611379784,1.4967236199180063,1,-12.053162,-17.896605,-23.026814
-1,-1,1,-0.5654360586592351,1.39407260933508,-0.7998807897124212,1.4846253535628269,2.229450113324498,-0.565434664414931,1.3940926026692564,-0.7999176037751808,1.486474679883885,2.222909242408386,1,-18.934214,-15.998406,-15.584718
-1,-1,1,-0.73782552134575,1.3725845055737456,-0.4987535129963491,1.6165441886121266,0.9862002179071911,-0.7378249997689887,1.3726012984213785,-0.4986446426398629,1.6177364903009206,0.9887704386637248,1,-17.16027,-17.270548,-13.092194
-1,-1,1,-0.6531516852563509,0.8112386233697662,-1.1201346540451516,0.4141226955188877,0.8539354221649068,-0.6531509732944868,0.8112267833917103,-1.12013631517877,0.4143064056981652,0.8496008970043134,1,-7.5158715,-21.16209,9.927805
1,-1,1,-0.7819498260165808,-0.24124287488877466,-1.1939157749969993,-0.395417402696248,-0.1964185290586186,-0.7819494972639163,-0.2412402046873913,-1.19391923046805,-0.39498273112017823,-0.19699216928543936,1,-12.030289,-22.580496,-8.081279
1,-1,1,-0.79738453405631,-0.662190220176189,-1.249894720898715,-0.9313124141798734,-1.0142280734235951,-0.7973845960447703,-0.6621579568744885,-1.2498156622174275,-0.9300204612115355,-1.0122671082763244,1,-18.667353,-30.088121,-3.6368897
-1,-1,1,-0.7612942285280825,-1.4859545908287057,-1.7002798231395437,-1.7510659590822752,-2.457488267331729,-0.7612948749764354,-1.4859714426673782,-1.7007105768108515,-1.7517903073704446,-2.442578008524187,1,-16.207912,-20.49438,-1.2904832
1,-1,1,-0.7967100993985069,-0.5911545968773079,-0.8736999073702794,-0.9865728220244091,-0.546143244842629,-0.796709852882847,-0.5911302011446349,-0.8735679476072787,-0.9857720839017047,-0.5557747508463639,1,-4.7308993,-13.89578,17.893188
-1,-1,1,-0.8157465777737276,-0.4413514737173384,-0.9867658653694072,-0.6560137823887957,0.1759192075032597,-0.8157466501692068,-0.4413454549610623,-0.9866769512415766,-0.6556477961739409,0.17283534861852534,1,-5.356447,-17.056793,3.4243522
-1,-1,1,-0.8060274385419568,-0.3460292683799368,-0.7509016689353887,-0.23075606882196634,-0.24460118683287357,-0.8060270418891471,-0.34600275254956714,-0.7507126442693458,-0.2295715838682846,-0.2507726505051687,1,-10.129704,1.0973487,-1.5612149
1,-1,1,-0.9104153878945114,-1.0601916222276442,-0.9756828426654067,-0.2784141758819106,0.2166895778396466,-0.9104152037055008,-1.0602251145854091,-0.9760664219433146,-0.27933467989309413,0.22321229108702983,1,-21.644321,-16.112076,0.20781398
1,-1,1,-0.861938412045663,-0.5963231047089497,-0.6404054788587574,0.16511818641063178,1.0892591812061008,-0.8619377773173733,-0.5963116097098217,-0.6403742826897627,0.16583423619970902,1.0852764795420602,1,-19.328716,16.652452,1.506733
-1,-1,1,-0.8523880953415374,0.24476454606254577,-0.23047203052511323,0.47996641971776405,1.022687593840046,-0.8523870532966165,0.24480082563502448,-0.23017230039210163,0.48180540854941106,1.011661132605241,1,-18.648184,10.197125,3.7422533
1,-1,1,-0.9004456740073188,0.4285181451765253,-0.7640025959998519,-0.35963718809067646,-0.6607216206455623,-0.9004445721259087,0.428568979840258,-0.7637137007111666,-0.3571554440348656,-0.6676520167788611,1,-15.621063,6.7790923,5.9108915
-1,-1,1,-0.9383629038241411,-0.16081518229863684,-0.6779377093771624,-0.13610359868813898,-0.1556439585793774,-0.9383618590462359,-0.16080221671893621,-0.6778818184617317,-0.13504170325053202,-0.16009682434564843,1,-10.91908,-5.5371723,5.719644
1,-1,1,-0.779251812363854,-0.4465836346693614,-0.8643224363801352,0.23546774483077165,-0.034723802303218636,-0.7792512716188671,-0.44659107661791575,-0.8642757091037051,0.235597902149744,-0.037143475068589296,1,-12.842272,-21.923058,9.868283
1,-1,1,-0.6403111712480815,-0.7702874387391013,-1.319086282780151,-0.10772906513540893,-1.801139626066949,-0.640310814292892,-0.7702768757089605,-1.3190579415541086,-0.1069100880509528,-1.796226960112914,1,-13.521592,-27.192923,-4.296775
-1,-1,1,-0.6363188704540064,-1.1736924877336625,-1.504033141544153,-0.38850487346559526,-1.7680594200493476,-0.6363189533678681,-1.1737100790025607,-1.5043120685397522,-0.3888075300318148,-1.7565551987778765,1,-14.049453,-19.374609,-2.1854107
1,-1,1,-0.7306893352603595,-0.9202382824741804,-1.10830945684847,0.3965901426271751,-0.6034150003476252,-0.7306876245599208,-0.9202406367789635,-1.1086339227218824,0.39718354104863923,-0.6045877250435853,1,-12.474816,-9.746584,11.166892
1,-1,1,-0.6486755981794848,0.3760994377767672,-0.7171438568654775,1.101519300284756,1.022425771699993,-0.6486743825240088,0.3761428003451665,-0.7167642158201627,1.1035267201082704,1.0115680079445757,1,-17.351131,10.701783,7.637165
-1,-1,1,1.1478486008696405,0.19746744113466247,-3.3549440604218534,1.1739554467922086,-0.5643254722853664,1.1478483840184477,0.19748201827196932,-3.3547166764295446,1.174313095318763,-0.5668930814749198,1,7.3699446,14.985043,-18.57516
-1,-1,1,0.797675640691196,-0.5431153304836526,-3.5577414138175714,0.5918376009169433,-2.6562651740833956,0.7976758349283657,-0.543117212271203,-3.557851804818749,0.5917463894341115,-2.6477568768229878,1,-13.595864,-27.52133,-5.2773185
-1,-1,1,-0.22521781359334242,-0.7207737537176028,-2.1907454959712997,0.6869581999149641,-1.3963677784226578,-0.22521670564544835,-0.7207566461378087,-2.1907604668267235,0.6880493561858065,-1.3965030909730611,1,-6.492748,-3.378249,6.3599296
-1,-1,1,-0.8249217967285719,-0.26757066355505355,-1.3717647391138412,0.4303092298302553,0.5033221273002317,-0.8249206695483347,-0.26754705377510835,-1.371584359896259,0.43169249632656725,0.49575726887137056,1,-18.0318,8.637125,0.68008
-1,-1,1,-0.652132860952989,0.49997399592474034,-1.3643582810388175,0.3492629680919665,1.959216186405622,-0.652132006713599,0.4999885542688733,-1.3642691744436033,0.3501800396541332,1.9449632506568069,1,-8.371383,-9.584285,15.2639675
1,-1,1,-0.9395217088057111,0.15030616964445975,-1.1931097969107185,-0.1708608553465062,0.40702328805925825,-0.9395208811340503,0.15025702816506664,-1.1940294141837378,-0.17216008144270728,0.4073631679703533,-1,-1.1724067,-12.578933,30.071188
1,-1,1,-0.9134391320959222,0.9224099231662793,-1.4921503902338202,-1.1751424924586953,-1.3199037894177137,-0.9134402142837514,0.9223931538346519,-1.4926268094141864,-1.1751695838992453,-1.3036841133704289,1,0.12994826,-12.840158,32.700073
-1,-1,1,-0.6506392510926899,1.6854596707827905,-2.1301283439070415,-1.8286673283253405,-2.22002391130865,-0.6506393947249346,1.6854721151536391,-2.130376225742704,-1.8275543992079744,-2.206793749878802,1,0.3068955,-26.627142,2.0445964
1,-1,1,-0.9683431050029514,0.714972552307131,-1.6811947485305885,-2.0845858011291485,-2.313472439601801,-0.9683426113775625,0.714978159218496,-1.6814643067929405,-2.083682633608054,-2.307606094631475,1,0.5493776,-26.62473,2.586088
-1,-1,1,-0.9547358380766425,-0.6559861545849967,-1.1607377015300644,-0.9797663323087568,-1.2170930514919303,-0.9547352098641347,-0.6559834523518632,-1.1609826337662152,-0.9789468209121934,-1.21596996619456,1,-16.627394,-10.069941,22.351307
1,-1,1,-1.2347285374211487,-1.1186760218908647,-0.4338745189464316,-0.3174826366060131,-0.02480522515532796,-1.234727441880835,-1.118677317169555,-0.4340359782832499,-0.31674508726834527,-0.027564748167692832,1,-16.59492,-10.630026,23.059143
1,-1,1,-0.9907094636627501,-0.7410507194583746,-0.8682138364224793,-0.04847708173723764,0.2000823959561182,-0.9907087634247597,-0.7410432051991621,-0.8682309641469826,-0.04763040095596019,0.19831879206640357,1,-16.589188,-10.735745,23.194061
-1,-1,1,-0.7524028750648768,0.13167706008767194,-1.0212892905588389,0.07396288141434296,3.218858741753804,-0.7524030086555427,0.13166708470414396,-1.0213143947104666,0.07361512550583686,3.214043832329559,1,-1.7189758,9.756409,-3.0782285
-1,-1,1,-0.21581956976381236,3.3103387876989747,-0.10110092232148238,1.5047612079361388,7.910838609368915,-0.21582003768495062,3.310332134255169,-0.10120995917628506,1.5039844479694942,7.901532915826712,1,-8.084171,-19.437078,-14.540664
1,-1,1,-0.6346593849957456,2.3448827302954145,-0.23317388840476286,0.29927775789890493,0.6851712342448317,-0.6346589393975447,2.3449371942103117,-0.23300608652459798,0.30113615272693356,0.6804283369994575,1,-16.792377,-26.546097,-0.12966752
1,-1,1,-0.82132240914617,1.3926278663340028,0.17284768998366712,0.5493578050032821,3.546064170378295,-0.8213228012882563,1.3926368434406984,0.17273141739247364,0.5496176889087654,3.5488425871186635,-1,-16.215641,-18.18218,4.3886595
-1,-1,1,-0.8000090444919545,0.14417121664559324,-0.5924056560281237,-0.27011117817457037,-2.1258166535600753,-0.8000079988283615,0.14421079908322848,-0.5922413073430483,-0.26812419171045093,-2.1298120350220704,1,-4.2970405,-0.8443243,5.2741323
-1,-1,1,-0.8694745884596725,-0.8905376982521556,-0.6381740042371549,-0.2136080913317857,-0.7602295894185342,-0.8694737917937052,-0.8905575856924541,-0.638582944816565,-0.21381185894976418,-0.7593426956832676,1,-9.35864,-4.959652,13.328535
-1,-1,1,-0.7596627190953539,-0.6957478420895815,-0.5328396989555451,0.4800982626731127,0.08095467927218859,-0.7596610117845958,-0.695732846012825,-0.5329339060920957,0.4813885288976455,0.07294575502990902,1,-9.097344,-3.8690429,10.540328
-1,-1,1,-0.7410551613567256,-0.3771308067437798,-0.5756231780541307,0.5330564394135728,1.5542712536103303,-0.7410540375024239,-0.37711789795500344,-0.5756152560785598,0.5341386452755982,1.5452520929283957,1,-14.464894,-12.746871,2.026692
-1,-1,1,-0.8368712456318501,-0.6048220404247747,-0.7941931051006509,0.22323573840945188,0.9352203383135861,-0.8368703969537507,-0.6048287376505507,-0.7943381868998919,0.22356563044690303,0.9327713633084185,1,-15.052028,-13.909579,0.68894684
-1,-1,1,-0.9450730932265718,-0.8773335456787561,-0.5027560226085529,-0.04797463569623499,0.7045788450793814,-0.945072625475963,-0.8773376920903104,-0.5028567734537398,-0.04764785447622427,0.7018309401593649,1,-22.739395,-8.11347,-0.372626
1,-1,1,-1.056470798681898,-0.33277418006752113,-0.1698341091445797,-0.09485950952998892,0.43715169996489806,-1.0564706898595717,-0.33275431196394645,-0.16970663551371296,-0.09377584998107544,0.43614643424875055,1,-15.387071,8.724306,4.6360617
1,-1,1,-0.9598253843628807,-0.14627889787845857,-0.29238548248781404,0.0002854835777675799,-0.1958937210209855,-0.9598245586614869,-0.14624857617430184,-0.2922233597556415,0.0018815806325158668,-0.2012807243797267,1,-15.114882,7.7120805,4.530456
-1,-1,1,-0.8335692995366002,-0.44704052226746965,-0.6053296567999217,0.2827300029667034,0.26064486661946984,-0.8335685994737236,-0.4470276035063452,-0.6053138042187239,0.28371818514686625,0.25891554244825943,1,-11.818536,-5.0167136,4.266196
-1,-1,1,-0.7652981672618251,-0.11981770895594974,-0.7169657366044614,0.4118811323329881,0.8088018284871564,-0.7652964958572646,-0.11979360867031043,-0.7168023069999385,0.41354361663682315,0.7942665514310615,1,-8.728714,-16.103176,13.521588
-1,-1,1,-0.763885041413395,-0.9379852183542972,-1.00659957127872,-0.3882910282904165,-0.09463734085453168,-0.7638846509955812,-0.9379992588375278,-1.0068356546469126,-0.38845253141222225,-0.09363760409705565,1,-10.5250635,-23.407364,-6.018563
-1,-1,1,-2.4112942857841646,-0.9207997312829848,4.14246279769593,-1.7375413834579998,-1.4601513473788132,-2.4112951889792065,-0.9208243661564988,4.142257559631308,-1.7385196097457343,-1.4601238704602375,1,16.51335,17.487345,-13.875248
1,-1,1,-1.819238757813479,-0.34583250717867486,2.2054656659043985,-0.607672522118227,-0.4302835914878317,-1.8192378260053819,-0.345805845135566,2.2056566405559743,-0.6060621246300875,-0.43995153588600205,1,14.610058,19.493279,-6.432706
-1,-1,1,-1.1979740116253983,0.4555816928130477,1.3279031315703538,-0.08095205031231599,1.0346603926439624,-1.1979734333392043,0.45560025511183927,1.3281236571021682,-0.07992813665418616,1.0219136241846545,1,-8.070708,4.5964513,5.0000176
-1,-1,1,-1.0570647792381525,-0.0295580250812884,0.4804729552273298,-0.6402964016246008,1.5960513546379185,-1.057064583127352,-0.029554803818387404,0.48057249435179683,-0.6399274831159305,1.5876434431541828,1,-6.075294,5.9833817,1.8459117
-1,-1,1,-0.5442862367096013,-0.38972038927031,-0.26089423519707683,-0.12316793859744694,1.248985721235448,-0.5442862203641268,-0.3897140017248867,-0.2607622055419652,-0.12254724059724958,1.2429554968656518,1,-6.0768366,5.894411,1.7847446
1,-1,1,-0.49415261369105673,-0.5302551596050088,-0.7798100905743285,-0.18491098710369336,0.45193568967215336,-0.49415228082182294,-0.5302554842977236,-0.7798157174615354,-0.18445971853202758,0.4500343079910698,1,-8.801686,-13.76708,-1.7892171
-1,-1,1,-0.5294980116710908,-0.8112178489146497,-0.6367923144456892,-0.06634565312058548,-0.2785906482107274,-0.5294971144402308,-0.811217860459769,-0.6368424365566534,-0.06574756684415545,-0.28148507830286174,1,-9.154896,-13.299649,-1.8830091
-1,-1,1,-0.7776451432974094,-0.9214596987446361,-0.414862139895085,-0.2508723628711668,-0.17276031390493374,-0.7776449729564425,-0.9214693485228865,-0.41507598175954885,-0.25092914406501454,-0.17077839562200048,1,-10.016936,-12.718463,-1.9597967
-1,-1,1,-0.6417723885641948,-0.8926674173790333,-0.5160127170273058,-0.07570756697508327,0.017603879004710707,-0.6417727998621942,-0.8926684661368632,-0.5160415781113815,-0.0755410529773595,0.019989026581700646,1,-6.357553,-0.37338367,1.5625321
-1,-1,1,-0.8433604499337645,-0.5685440720609671,-0.3727695125975269,-0.30849570424449296,-0.17232491103836936,-0.8433598278208153,-0.5685381250225836,-0.37292202940756203,-0.3078119837727839,-0.17429702124223534,1,-11.154302,-6.655146,10.761381
-1,-1,1,-0.31855801102531944,-0.4030343856156561,-1.270726283700474,0.049103870632572336,-0.19804968742503395,-0.3185566844867125,-0.40301388889018125,-1.2707509040000537,0.05051611118424075,-0.20469462329743765,1,-10.846736,-6.635575,10.936192
-1,-1,1,-0.6606407656225337,0.016316992958851355,-0.8121383206384085,0.06580164074533414,-0.01882899627405407,-0.660638966445242,0.01635580908621275,-0.8120781424613691,0.06793458561064133,-0.030545716511608884,1,-11.556132,-7.262799,11.481517
-1,-1,1,-0.6988042519447515,-0.5651334094043424,-0.9402786234492716,-0.3004851518888184,-0.13085604050553454,-0.6988044094893068,-0.5651380109678702,-0.9403592191211146,-0.3005179998762103,-0.12540578804247285,1,-17.520313,-7.9959717,-4.945577
-1,-1,1,-0.6006244693560363,-0.6820084562793353,-1.018466771707284,-0.1500430837099106,-0.05501739941035186,-0.6006239738022282,-0.6820006997866255,-1.0184846252626691,-0.14941513282177857,-0.056493767083365586,1,-13.94558,-3.4339724,2.3913465
-1,-1,1,-0.46447338125661336,-0.8435288423468371,-1.1868128434146046,0.14572414911297965,0.215536977255824,-0.4644730040731152,-0.843528626024743,-1.1868436278922239,0.14600770615938088,0.21402259175295055,1,-16.73807,-8.279706,-4.208145
-1,-1,1,-0.747691554890804,0.11882592222448148,-0.7956714527877657,0.2839347646410942,0.9946855984255117,-0.7476905596769704,0.11886199626205454,-0.7954159278769444,0.28579197890930774,0.98527111585815,1,-11.823288,5.281612,3.3883257
1,-1,1,-0.802442975507925,-0.6547584683718075,-0.9471872859531956,-0.5317325287406541,-1.1128828728309934,-0.8024424637820339,-0.6547494725934527,-0.9471252163402966,-0.5309550665331325,-1.1153317103794351,1,-0.31040964,0.17609833,7.232405
1,-1,1,-0.890542586843893,-0.45737308243998964,-0.5794889927212611,0.15677122915337696,0.07986064491363815,-0.8905415157558543,-0.45736087700676853,-0.5795456393929358,0.15778496064076172,0.0745964622839569,1,-10.327614,-3.8762207,12.713703
-1,-1,1,-0.7697815523461679,-0.6949422062278844,-0.7750189495477845,-0.08202009702547255,0.00410397193218805,-0.769781019246163,-0.6949308772533942,-0.7749391484520582,-0.08112168112686463,8.945842782914423e-06,1,-8.302859,-7.6262465,3.9041443
-1,-1,1,-0.78484158390443,-0.40491227863484286,-0.9546557172275194,0.10461785395597498,-0.04358985871596158,-0.7848406542955224,-0.40489415916968857,-0.9545791293747052,0.10583050345608293,-0.050000407669675936,1,-8.302759,-8.69184,0.15245017
-1,-1,1,-0.9523561171293766,-0.6831098691551186,-0.42832056030695104,-0.19006803574322864,0.14410961636336897,-0.952354735835189,-0.683103010503791,-0.428427876341271,-0.18914608841655792,0.13540181006077617,1,-10.662016,-5.2728577,11.970768
-1,-1,1,-1.0730816978032598,0.009254233737032965,0.07956504537764464,0.11540619892520637,0.5180594732382088,-1.0730800942704366,0.009294895209064359,0.07980145492616662,0.11760455689125862,0.5026244702241585,1,-7.704686,3.0399508,5.135148
1,-1,1,-0.6938354690958891,-0.5118546614990361,-0.9625090611866649,-0.6987894575044372,-1.7123571340985744,-0.69383572382262,-0.511829252775332,-0.9624299562781709,-0.6976290267768442,-1.7062741244561408,1,-12.170479,-32.27421,1.527007
-1,-1,1,-0.8075862112365558,-1.003518212395132,-0.7440741490682948,-0.6850345956109676,-0.9661115000482295,-0.8075870512743143,-1.0035369510235774,-0.7443592655893263,-0.6856624032813813,-0.951193092238849,1,-13.922335,-20.083641,3.2772622
-1,-1,1,-0.907658236026183,-0.1777794349403235,-0.5776942016185878,-0.5828419766128481,-0.7267593414908687,-0.907658034424118,-0.17776301158910035,-0.5777242144705047,-0.5819653634520037,-0.721133781581591,1,-14.1241865,-1.8378209,7.6491504
-1,-1,1,-0.8660016678303554,-0.12976542944353034,-0.7854917008596288,-0.23508982578163296,-0.6952614252892656,-0.8660006750544244,-0.12974771945802321,-0.7855201937102357,-0.23393032605332814,-0.6966183693804116,1,-15.602574,6.9986124,1.8154988
-1,-1,1,-0.7840676590949706,-0.704665772744225,-0.9171242257823339,-0.37029516042550414,-0.5274331781664185,-0.7840668333449782,-0.7046680073545677,-0.9173142193367819,-0.3698270537154378,-0.5279100086322608,1,-12.922177,-5.5222325,6.1311336
-1,-1,1,-0.13874196877224143,-0.5936748870611323,-0.4729262902975294,0.3147606595636331,-0.8881918122858362,-0.13874161810698346,-0.5936703855088046,-0.4728651954944925,0.3150361402382364,-0.8894870833049646,1,7.563396,21.136614,-19.367834
-1,-1,1,-0.15511339144712744,1.7733945417256032,0.5085198865008694,3.6163253127678368,2.382967025306683,-0.15511185940220296,1.7733609590727135,0.5082743102303288,3.6159985744404497,2.3789666889877346,1,-16.263737,-19.215128,-18.356634
1,-1,1,-0.2239031017037824,2.069886779644834,-0.39714613412739624,2.6249774806563857,3.1228751270515778,-0.22390066193393546,2.069910318252513,-0.3968363475356072,2.6269571377519165,3.106655270336961,1,-16.63722,-19.50068,-14.751817
1,-1,1,0.17607115224961153,0.07215842436787656,-3.691462802823358,-1.21200895124233,-0.27559726280236396,0.17607143106934808,0.07218508576276769,-3.6912257088149625,-1.2107014088215666,-0.278999434073254,-1,-28.713644,-21.49104,-2.2254212
-1,-1,1,1.062433008022324,-1.3203233842472637,-5.599476773860004,-1.2650703881979635,-0.28177581886554204,1.0624330160228952,-1.3202844315252804,-5.59932541542537,-1.2636805166420129,-0.28533162441081217,-1,-27.745222,-27.539892,-3.267391
-1,-1,1,0.5323546133942701,-1.2182155013052962,-3.7458126787714345,-0.26867132824032036,0.4812934968230606,0.5323530575959536,-1.2182058834997807,-3.745866993873986,-0.2687499383098613,0.4897514461595821,-1,-25.763102,-23.619823,4.499451
-1,-1,1,-0.21572271205423574,-0.4824833643636784,-2.228617648808528,0.45607596983980697,0.5731312692932256,-0.21572275766766888,-0.48246001057890686,-2.2284640209596933,0.45723445526917417,0.5743157099000489,-1,-17.609665,-0.6488686,18.370714
1,-1,1,-0.9147398083775422,0.006068702956044477,-1.1186418919376964,-0.14451032440444214,1.0012018177483368,-0.9147390979667986,0.006100845028569913,-1.1183549361149747,-0.14268566642472258,0.9958365774146934,-1,-19.46739,-1.6890855,21.124903
1,-1,1,-1.1271003695402215,0.013882554903858063,-0.3224654632683155,-0.15053999589453967,1.4170422464209953,-1.1270992389551815,0.013909309636566596,-0.32226964424445287,-0.14885527278012656,1.4084051328189169,1,-19.719242,-1.8226341,20.515125
-1,-1,1,-1.2742451461588464,-0.11799450748235352,0.04719198290759325,-0.4141464175920498,1.1706797669174047,-1.2742451090329354,-0.11799456557008253,0.047142213171031545,-0.4137696551832355,1.1682961788953061,1,-19.894928,-2.1002736,19.942093
-1,-1,1,-0.9082454332777503,-0.04527461643902031,-0.6119590678076319,-0.22746167666500236,0.31836605707566806,-0.9082445575321795,-0.0452610789010032,-0.6119607875361186,-0.22629587096081752,0.3130139878725766,1,-19.492924,-2.5514357,18.71121
1,-1,1,-1.0404280490372018,-0.5078802575684819,-0.5853132177209156,-0.6195043758132436,-0.9925397257671154,-1.040427412433903,-0.507874944462619,-0.5853848429413167,-0.6188196027162035,-0.9936473527126719,1,-19.667871,-2.997624,18.431925
1,-1,1,-0.9069101584879814,-0.6417003993435737,-0.5928750424417335,-0.04323889786133493,-0.8533567175949819,-0.9069097360531588,-0.6416786293001372,-0.5927605886164997,-0.042025126738872376,-0.8553289071873365,1,-20.58529,-2.4838803,19.307137
-1,-1,1,-1.0525035814427597,-1.0302512586411856,-0.7070578621160707,-0.6669159871509689,-0.30891746978439194,-1.0525040111015784,-1.030281689892968,-0.7073584588244778,-0.6678695936460614,-0.3002803769060978,1,-21.927303,-15.504552,-0.6455249
-1,-1,1,-0.8676585181928727,-0.9556767563210024,-0.6799621937511051,-0.5362708007003403,-0.7825430776738327,-0.867657672388278,-0.9556667429176539,-0.6799442511203483,-0.5354029156371234,-0.7860720460461418,1,-9.796388,-4.851886,3.4905477
1,-1,1,-0.8130695474150165,-0.9620191058136651,-0.7801406236749223,-0.06962893730505029,-0.6928260258082893,-0.8130687360348571,-0.9620047244983642,-0.7801127028231992,-0.06862491442890203,-0.6964642955262775,1,-9.5682335,-6.4833813,5.367405
-1,-1,1,-0.5844354833438078,-0.47250563798465045,-0.7849786057544248,0.3254332132447851,0.1794362135042468,-0.5844345466406526,-0.4724725043845178,-0.7847091070010405,0.32709641422276253,0.1702195725570215,1,-12.402861,4.8946714,4.0388417
-1,-1,1,-0.7346339207873354,0.21888802427869739,-0.8861316349769728,-0.0039756104202694625,-0.25681295597657117,-0.7346326065204921,0.21893154079284302,-0.8858215825392464,-0.001763678822942219,-0.2672100148903235,1,-12.563574,5.3186874,3.8915288
-1,-1,1,-0.9315705870618973,-0.48470846471068113,-0.7141262573394271,-0.5737230876160491,-1.1426630002746891,-0.9315698342746968,-0.4847020500688915,-0.7141279576826821,-0.5730577499117298,-1.1456078097001139,1,-9.633447,-6.5326424,5.5496893
-1,-1,1,-0.9515115751973354,-0.5579344646517285,-0.4534981919811812,-0.06477809568926035,-0.7987956667289968,-0.9515108595137278,-0.557910107981216,-0.4533056820698708,-0.06338632604814431,-0.8032929835883461,1,-12.618914,4.532837,4.0992484
-1,-1,1,-0.9711759224046856,-0.7736289904306035,-0.4912103670792306,-0.42518120553157535,-0.5087242849025605,-0.9711759174983726,-0.7736335000780465,-0.49123220608264856,-0.4250153978340471,-0.5066880098277686,1,-8.327943,-7.605155,3.884146
1,-1,1,-0.9176267662883832,-0.7619187630344298,-0.791112082246662,-0.4725065062517425,-0.3356674341877466,-0.9176264890820924,-0.7619466465702694,-0.7913624191853639,-0.47324953577967505,-0.3312228207747295,1,-13.054203,-15.008464,1.1291641
1,-1,1,-0.9205657244518584,-0.5409593782366573,-0.7820794373155148,-0.2145593058702267,-0.5933142303327591,-0.9205644569722276,-0.5409388460302579,-0.7819406666495669,-0.213128215217332,-0.600627583500033,1,-9.343696,-4.8066473,3.016711
1,-1,1,-0.7730661830704425,-0.19489763680786978,-0.9328390452155518,-0.08898398965647165,0.06750030661766747,-0.7730647253178123,-0.19487065023547634,-0.9326696731093265,-0.08727917217618054,0.05617428366809331,1,-14.785927,-0.71768194,12.331707
-1,-1,1,-0.6741311570927041,-0.589866522339281,-1.1016114994905446,-0.11682931610321909,-0.8880677362345596,-0.6741307506842524,-0.5898404274824859,-1.1014226108011103,-0.11544906183140125,-0.888686098123306,1,-7.273589,-0.7909798,2.2803674
-1,-1,1,-0.833613232288086,-0.9931859604766373,-0.9180440819132006,-0.24264407776140046,-0.19352328554266102,-0.8336120096693072,-0.9931820757632204,-0.9182103075699893,-0.24199267800094898,-0.19499413310466585,1,-12.826185,-6.7757726,10.061816
1,-1,1,-0.7097757428683708,-0.7661313478390567,-1.306550741898239,0.0204462820857664,-0.3907210099339542,-0.7097743045840353,-0.7661252082586233,-1.306627783650854,0.02127223112646854,-0.39050361602997286,1,-18.246794,-8.975792,-6.608381
1,-1,1,-0.7001103118016082,-0.3830756254348696,-1.1361510420311478,0.3379064694988721,-0.24399420710490924,-0.7001083787279739,-0.3830334470878437,-1.135866349029829,0.340268402527056,-0.25485643415192794,1,-10.340403,3.199608,-0.45779735
1,-1,1,0.5408317287213968,-0.804136462925373,-2.8149347209652618,0.8526522243323157,-5.778804593507396,0.540831326900063,-0.8041161134462895,-2.8146626345647676,0.8529101885629613,-5.776464445907094,1,12.835041,25.585445,-17.381733
-1,-1,1,-0.33488943121205145,-0.5932424108660809,-1.96955242462397,0.6059509147884241,-4.103234231414105,-0.33488755714407764,-0.5932146673323445,-1.9694530468440166,0.6074229525263222,-4.109631441115687,1,12.011979,26.821768,-0.576113
-1,-1,1,-0.9506282327514013,-1.0980211019128074,-1.4802853927458424,-0.1967649310315832,-2.1921577480785874,-0.9506258309006774,-1.0980203748674688,-1.480488972641175,-0.19590971741144522,-2.196565317186667,1,-33.562157,6.111418,11.105135
1,-1,1,-1.2755006647507448,-0.8156716765458908,-0.8296461854544678,-0.017656791981872366,-0.0384997396177352,-1.2754993151735794,-0.8156596911137867,-0.8296768366638798,-0.016477143458107017,-0.041752642674964605,1,-18.350338,0.7273378,0.544913
