xgb_y_prob,xgb_ylead1_prob,xgb_ylead2_prob
-0.0008496642,-0.007022023,0.0078293085
-0.0008496642,-0.0055087805,-0.00020986795
-2.515316e-05,-0.00010430813,0.073886484
-0.0018718243,-0.0038538575,0.0635021
-0.0008586049,-0.0060614944,-0.0023229122
-0.0019840598,-0.004639268,-0.0032188296
-0.0008496642,-0.0032520294,-0.0018002987
-0.0008496642,0.0058184564,-0.010094762
-0.0008496642,0.008200765,0.018380255
-0.0008496642,-0.0050107837,-0.0049346685
-0.0008496642,-0.0031063557,-0.007378936
0.0005323291,-0.001937747,-0.0014414787
0.0005323291,-0.00025081635,-0.00071692467
0.0005323291,0.0018532872,0.0017077923
-0.0010864735,0.0022153854,0.0014415383
-0.0010864735,-0.0021662116,0.0021810532
-0.0010864735,0.0021058023,-0.00045603514
-0.0010864735,0.001093477,0.010149002
-0.0010864735,-0.0012604594,0.016498297
-0.0020703673,0.0016739368,0.00077819824
-0.0010864735,7.164478e-05,0.0029368997
-0.0010864735,0.00028443336,0.0007555783
-0.0010864735,-0.0037558079,-0.0024610162
0.0005323291,0.0031528175,0.0056208074
0.0041012466,0.0030278265,-0.0012050271
-0.0006939769,0.0021058023,-0.0022690892
-0.0010864735,0.0015872121,-0.00048083067
-0.0010864735,-0.002456367,-0.0012816191
-0.0010864735,-0.00012356043,0.0012150407
-0.0008496642,-0.00076943636,-0.0038434267
-0.0008496642,-0.0017812848,-0.0065227747
-0.0008496642,-0.002894342,-0.0023816228
-0.0008496642,-0.0019358993,-0.0061573386
-0.0008496642,-0.0013581514,-0.0065395236
-0.0018335581,0.0023093522,-0.0052018166
-0.0018335581,-0.0023757815,-0.0017190576
-0.0008496642,-0.0011641383,-0.0051299334
-0.0008496642,0.003010571,-0.004979849
-0.0008496642,-0.00079387426,-0.0032356977
-0.0008496642,0.0015214384,-0.004131913
-0.0008496642,0.00086686015,-0.004153371
-0.0008496642,0.0016982257,-0.003783524
-0.0008496642,0.00038275123,-0.004868448
-0.0008496642,0.0039208233,-0.004206896
-0.0008496642,-0.0036953092,-0.0031160712
-0.0008496642,-0.00032293797,-0.0070046186
-0.0019840598,-0.002857089,-0.0072999
-0.0008496642,0.0017164648,-0.0044772625
-0.0010864735,0.0026741028,0.008219779
-0.0020703673,0.0033628047,0.0049270093
-0.0020703673,-0.004514694,-0.0016589165
-0.0008496642,0.0036442578,0.0005688071
-0.0008496642,0.003326416,0.0004336834
-0.0018335581,0.0039843023,0.0004197359
-0.0018335581,0.0053789914,0.0007323921
-0.0008496642,0.0017310679,-0.0013156533
-0.0008496642,0.0029000938,-0.0011348724
-0.0008496642,0.0038871467,0.00070491433
-0.0008496642,0.0018278956,0.0022598803
-0.0008496642,0.002123803,0.0009140372
-0.0010864735,0.0010758936,0.0025320053
0.0005323291,0.003100425,-0.00023812056
0.0005323291,0.0033709407,-0.0010236502
-0.0010864735,-0.0018810034,0.0020034313
-0.0010864735,-0.001244247,0.0008235574
0.0005323291,0.0034316778,-0.0023751855
-0.0010864735,6.246567e-05,0.0033961236
-0.0010864735,-0.006223619,0.0009821653
0.0039184988,0.13162637,0.03395894
0.0022535026,0.020492435,-0.019491673
0.1164051,0.008328974,0.007267326
0.079057604,-0.0060192943,0.0021858513
0.021695346,0.024603397,0.05533099
0.06796646,0.08967975,0.0197137
-0.0037394166,0.0011231005,0.022786677
0.0033720434,0.037201434,0.012551427
-0.005828619,0.03893709,0.018389732
-0.00076699257,0.0021374226,0.012238026
0.0071457922,-0.01058948,-0.0017564297
0.011344999,0.05448866,0.00070902705
0.0035248995,0.00013720989,0.004865855
0.009909868,0.023207456,0.0066005886
0.005333096,0.02752772,-0.0060217977
-0.000187397,-0.006150365,-0.0024148226
-0.000187397,0.009296685,-0.006055951
-0.000187397,0.009510338,-0.0037477016
-0.00042414665,0.009978622,0.008802056
0.0011946559,0.009535432,0.005098045
0.0011946559,0.011197507,0.025251359
0.00021091104,0.011334777,0.003330201
0.0011946559,-0.010228813,0.013107419
0.0035248995,-0.010016382,0.006952733
0.003006339,-0.0048227906,0.011242598
0.0027695298,-0.010942459,0.018816978
-0.00042414665,-0.025324106,0.0045018494
-0.00042414665,-0.015377462,0.01097855
-0.00042414665,-0.015449226,0.008513868
-0.000187397,-0.020293236,-0.0010760427
-0.00042414665,-0.018146753,-0.0033538342
-0.00042414665,-0.01638925,-0.00018715858
-0.000187397,-0.009222627,0.0073574185
-0.00042414665,-0.0069199204,0.0071461797
-0.00042414665,-0.008296192,0.010486662
-0.00042414665,-0.0066192746,0.0042312145
-0.00042414665,-0.007435024,0.0012731552
0.0011946559,-0.008370817,0.0043954253
-0.00042414665,-0.0094468,0.013184816
-0.00042414665,-0.008828104,0.010984719
-0.00042414665,-0.009222627,0.02147019
0.0011946559,-0.011501908,0.010856718
-0.00042414665,-0.011320293,0.012366533
-0.00042414665,-0.008738458,3.2693148e-05
-0.00042414665,0.006591052,0.0033608973
-0.00042414665,0.005964726,0.010790914
-0.000187397,0.0033759475,0.014536709
-0.0008223057,0.007579714,-0.003187716
-0.000929296,0.0072407722,0.015343517
-0.0011712909,0.008448303,-0.0037320852
0.0011946559,-0.004195988,0.0088021755
-0.00042414665,0.0037727356,0.016692638
-0.00042414665,0.0033233762,0.0041642785
-0.000187397,0.004813701,-0.0015504956
-0.000187397,0.0028685927,-0.0012149811
-0.000187397,0.002598226,0.0042518377
-0.000187397,0.0022424161,0.008784652
-0.0011712909,0.00475806,0.0011950731
-0.000187397,0.0028636158,0.00038221478
-0.000187397,0.0036812425,0.0007991493
-0.000187397,0.0018609166,4.300475e-05
-0.000187397,0.003635347,0.007591367
-0.000187397,0.0048822463,0.0013189018
-0.0011712909,0.0012072027,0.0012390912
-0.000187397,0.0055197775,-0.003668666
-0.0011712909,-0.00013846159,0.0038041174
-0.000187397,0.0028822422,0.0013052821
-0.000187397,0.0011737943,0.0035276413
-0.0011712909,0.0006674528,-0.0031826496
-0.000187397,0.0016504228,-0.00416559
-0.0051856637,0.008094639,0.04111746
-0.000929296,0.004869342,0.039315403
-0.00042414665,0.015874296,0.15910295
-0.00042414665,0.01212275,0.0017056465
-0.00042414665,0.006134242,-0.0026675463
-0.00042414665,0.004120618,-0.0021868944
-0.00042414665,0.01166442,0.0016346276
-0.00042414665,0.011769623,0.0032640994
-0.0014080405,0.0092636645,-0.004540801
-0.0011712909,0.010575414,-0.0038208961
-0.0011712909,0.009062678,0.010829508
-0.0011712909,0.001293093,-0.00035190582
-0.000187397,0.004222572,0.004184276
-0.000187397,0.00061002374,0.004195839
-0.000187397,0.0042779744,0.0068050027
-0.000187397,0.0015316904,0.0075356066
-0.000187397,-0.0034789443,-0.0004297495
-0.000187397,-0.005419731,-0.001493752
-0.000187397,0.0010173321,0.00013977289
-0.000187397,-0.00096458197,0.0018700957
-0.000187397,-0.00057703257,-4.0590763e-05
-0.000187397,-0.0004259944,-0.004567921
0.1058439,0.0047211945,-0.00094401836
-0.0021939278,-0.00015580654,-0.0028018355
-0.000187397,0.006801218,0.00045660138
-0.000187397,0.002426833,0.001140207
-0.0011712909,0.0004875362,0.008989334
-0.0011712909,-0.0025562048,-0.0048773885
-0.000187397,-0.0025562048,0.0058647394
-0.000187397,-0.0007596612,0.0037710369
-0.000187397,0.0021109283,0.0061171353
-0.000187397,0.0005927086,-0.005120635
-0.000187397,0.0028540492,0.0011568964
-0.000187397,0.0035086572,-9.23872e-06
-0.0011712909,0.005348265,0.0010547638
-0.000187397,0.00077304244,0.0035058558
-0.000187397,0.0009937882,-0.005600691
-0.000187397,0.004098356,0.004189402
-0.000187397,0.0071341693,0.010643393
-0.000187397,0.00094762444,0.002329439
-0.000187397,-0.0024786592,0.027709782
0.012349963,-0.003263414,0.17416069
0.021345347,-0.0042718053,0.017659009
0.012349963,0.007314086,0.023336321
-0.0011712909,0.0023465753,0.011138976
-2.515316e-05,0.0039578974,0.0056783557
-0.0006939769,-0.005961776,-0.0037483573
0.03298363,0.0007303059,0.043338418
-0.0008496642,0.0022597313,-0.0005478263
-0.0018335581,-0.0025311112,0.018146574
-0.0010864735,0.002197951,-0.0013114214
-0.0010864735,0.00052180886,0.020925462
0.0005323291,0.004560709,0.02110526
-0.0010864735,-0.00016111135,0.0031614006
-0.0020703673,0.0017760098,0.0026175976
0.0005323291,0.0035244823,0.0024080873
0.0005323291,0.003394872,0.0007979274
-0.0010864735,0.004560709,0.00075003505
0.004270762,0.0030403733,0.008007646
0.0045075715,0.0039749146,0.008261442
-0.0008496642,0.0048665106,0.0014612973
-0.0010864735,0.009381056,-0.00214535
-0.0010864735,0.0046932697,0.0037823021
-0.0010864735,0.0055246353,-0.0008457303
0.0005323291,0.0021911263,0.004429877
0.0005323291,0.003641963,0.0007852912
0.0005323291,0.005154252,0.0028038323
0.0005323291,0.004390329,0.0013855398
-0.00608474,0.033329695,-0.0017392635
-0.0028122663,0.021777749,-0.0023305416
-0.002220869,0.0004363954,-0.0033646226
-0.0019840598,0.005601704,-0.0024803877
-0.0008496642,0.004771054,-0.0015109777
-0.0008496642,0.0032411218,0.0002399683
-0.0008496642,0.005326569,-0.002390325
-0.0008496642,0.005218476,0.0015901625
-0.0008496642,0.004084915,0.001499027
-0.0008496642,0.0033808053,0.001342982
-0.0008496642,0.0046517253,0.002383411
-0.0010864735,0.0045423806,0.001844883
-0.0010864735,0.0073619187,0.00077065825
0.008432835,0.019220918,0.039982527
0.01782903,0.015815705,0.00618124
0.019447953,0.016682416,0.02325213
0.01782903,0.017516017,0.0015940964
0.01782903,0.013310075,0.20038563
0.008309603,0.0139893,0.018120617
-0.0010864735,0.014114648,0.021130383
-0.0008496642,0.006643057,-0.004110992
0.0005323291,0.0025022328,0.02026552
0.0005323291,0.0011840463,0.009244651
-0.002678275,0.00095388293,-0.0006471276
-0.0006939769,-0.006328106,-0.0064510703
-0.0010864735,0.00060132146,-0.0061386824
-0.0010864735,-0.0033795238,-0.00047385693
-0.0008496642,0.0031443238,-0.0007264018
0.0005323291,-0.00051641464,0.003894329
-0.0010864735,-0.0004995465,-0.0018097758
-0.0010864735,0.0034123063,-0.004233241
-0.00045144558,-0.003134191,-0.0022272468
-0.0018335581,-0.004108548,0.0034075081
-0.00045144558,0.0010304749,-0.00014871359
0.0005323291,0.0001629889,0.0014225245
0.0005323291,-0.0013177395,-0.00013923645
-0.0010864735,0.0062597394,-0.0024518967
-0.0020703673,0.010525674,0.0035398304
-0.0020703673,0.008171827,0.0024212003
-0.0008496642,0.005869776,0.0034693778
-0.0008496642,-0.0005390644,0.0020788908
-0.0008496642,-3.0696392e-05,0.0033704638
-0.0008496642,0.0029298067,0.0045320094
-0.0008496642,0.009434342,-0.0060896873
-0.0008496642,-0.0023303032,-0.004636705
-0.0008496642,0.0014595687,0.012969255
0.09678385,0.07689074,0.004363805
-0.0029679537,-0.0029304624,0.0029019713
-0.0018335581,-0.00014054775,-0.001386106
-0.0008496642,-0.0016425848,0.0025324523
-0.0008496642,-0.0004054904,0.006465256
-0.0008496642,-0.0012004972,0.006480634
-0.0018335581,0.0016726851,0.0016943216
-0.0008496642,-0.0029795766,0.002342254
-0.0008496642,-0.0031933188,0.002912581
-0.0008496642,0.0020474195,0.013483256
-0.0008496642,-0.00018441677,0.011980534
-0.0008496642,-0.0010128617,0.008331329
-0.0008496642,0.0008929372,-0.000554204
-0.0008496642,0.0024470985,0.020750582
-0.0008496642,0.002885431,0.00123927
-0.0008496642,0.0057931542,0.0070813894
-0.0008496642,0.0017831922,0.003041327
-0.0008496642,0.0023317337,0.006493211
-0.0008496642,0.00063455105,0.0064052045
-0.0018335581,0.0070982575,0.0013777912
-0.0008496642,0.0017871857,0.0070674717
-0.0008496642,0.00038546324,0.60251063
-0.006168306,0.3229294,0.40967372
0.9078568,0.9681742,0.7322568
0.3939961,0.27396667,0.8593023
0.52386576,0.21825007,0.38516927
0.4981834,0.038882583,-0.0028006434
0.26535067,0.14461559,0.31036526
0.26031867,0.09833804,0.2430377
-0.029803157,-0.0847767,0.13939393
-0.0015912056,-0.051026642,-0.02876395
-0.0019289255,-0.02455926,-0.01813668
-0.01360482,-0.019279122,-0.0052710176
-0.0029322505,-0.004056275,-0.009173512
0.002874285,-0.018007815,-0.005658567
0.015090495,-0.016641319,-0.001250565
-0.0007880926,-0.02491647,-0.0017771125
0.011720717,-0.014392793,0.003471166
0.00053951144,-0.009113193,0.019107014
0.011720717,-0.014677763,0.0011152625
0.050957322,0.008041263,-6.788969e-05
-0.00016647577,0.023732811,0.009339303
0.004297346,0.0049014688,-0.007835925
0.004297346,0.061974585,-0.0011233091
0.004297346,0.020328522,0.01100257
0.0050762,0.004132718,0.017621666
0.015209287,0.0012421608,0.015672833
-0.0021006465,0.030115396,0.0147327185
-0.0004825592,0.017509133,0.0071325004
0.0016333163,0.00018408895,-0.004046917
-0.0023919344,-0.0037583709,-0.0020024776
-0.0018004775,-0.00064218044,-0.0020893216
-0.0018004775,-0.0042695403,-0.0040166974
0.0065059066,-0.006327331,-0.0040166974
-0.0012325048,-0.007208109,-0.0037660599
-0.0007929802,-0.0047196746,0.0022137165
-0.0007929802,-0.0022720098,0.009493291
0.0015242696,-0.00524503,0.007656038
0.0015242696,-0.0053063035,0.008301258
0.0015242696,0.02164632,0.006678492
-0.0008496642,0.0013568997,-0.003213644
-0.0008496642,-0.010809362,-7.748604e-06
-0.0016285181,0.0006504655,0.0063616037
-0.0016285181,0.010205984,0.008539647
-0.0016285181,0.008939028,-0.003694713
-0.0016285181,0.0011624396,-0.004454136
-0.0008496642,0.0006273091,-0.0026727319
-0.0008496642,0.015166283,0.010574669
-0.0008496642,0.008425415,0.01908502
-0.0008496642,0.004078269,-0.0033176541
-0.0008496642,0.0022105575,-0.0012866259
-0.0008496642,0.00048428774,0.007174313
-0.0038101673,0.0072859228,-0.0045096874
-0.0019840598,0.0063910484,-0.0030602813
-0.0008496642,0.00031331182,-0.0039889216
-0.0008496642,0.0029943585,-0.0031576753
-0.0008496642,0.00632143,0.00054106116
-0.0008496642,0.00632143,0.008666366
-0.0008496642,0.005659163,-7.933378e-05
-0.0008496642,0.0039376915,-0.0002810955
-0.0008496642,0.0028820932,-0.0025321245
-0.0008496642,0.0037968755,-0.0016993284
-0.0008496642,0.0011071861,0.005613506
-0.0008496642,-0.0012389421,-0.0015522242
-0.0010864735,0.0017178357,-0.0038880706
0.0005323291,-0.0020551085,-0.008843541
0.0005323291,-0.004343033,-0.010751367
0.0005323291,-0.0030605197,-0.0017474294
-0.0010864735,0.001870662,-0.0019465089
-0.00045144558,0.00050616264,-0.00322783
-0.0010864735,0.0018623173,-0.0047132373
0.0005323291,0.0017182529,-0.00322783
0.0005323291,-0.0008698106,0.0020986795
-0.0010864735,0.003522575,0.005627811
-0.0010864735,-0.0034840703,-0.0013253093
-0.0017212629,-0.00050878525,0.006878644
-0.00045716763,0.004328102,-0.0021687746
-0.0008496642,-0.0015523434,0.0044385493
-0.0008496642,0.0010965765,-0.007929683
-0.0018335581,0.005452186,-0.005253315
-0.0008496642,0.0005287528,-0.003204286
-0.0008496642,-0.00075393915,-0.0023184419
-0.0008496642,-0.0006825328,-0.0014275312
-0.0008496642,0.0032099187,-0.00078976154
-0.0008496642,-0.0006272793,-0.00078976154
-0.0008496642,-0.0042638183,-0.0041381717
-0.0008496642,0.037036836,-0.0014381409
-0.0008496642,0.0012061596,0.0033402443
-0.0008496642,0.0017247498,-0.0036668181
-0.0008496642,-0.0034632087,-0.007102549
-0.0008496642,-0.004630029,-0.011055887
-0.0008496642,-0.0024304986,0.0010493696
-0.0008496642,9.3996525e-05,-0.0005248785
-0.0008496642,-0.0029116273,-0.0012714267
-0.0008496642,0.0067953765,-0.0013765693
-0.0008496642,0.009838492,0.0029600263
-0.0008496642,-0.0014833808,-0.0033339262
-0.0008496642,-0.0017784238,-0.0040580034
-0.00027918816,-0.0035750866,-0.0022195578
0.0019184649,0.010609955,0.0023476481
0.005608976,0.0135753155,0.0076400638
0.00012630224,0.005651772,0.00201419
0.0028970242,-0.0017319322,-0.0068967342
-0.0008496642,-0.002817154,-0.009255469
-0.0008496642,-0.005167544,-0.0068819523
-0.0008496642,-0.0037462115,0.0006146431
-0.0008496642,-0.0014489293,0.0013361275
-0.0008496642,-0.0025933385,-0.004364431
-0.0008496642,-0.0056364536,-0.0055264235
-0.0008496642,-0.002294898,-0.0038788319
0.003761381,0.0007483065,-0.0024605393
0.003761381,0.0057991147,-0.0031847358
-0.00040388107,0.0032925904,0.0009416044
0.0016412735,0.003268212,0.0021075904
0.0002592802,0.0076796114,0.00046741962
0.0002592802,-0.0027090907,-0.0013366938
0.014674246,0.003209442,-0.003700912
-0.0008496642,-0.005951345,-0.0012893677
0.0045075715,-0.00244236,-0.0071722865
-0.0008496642,-0.00248909,-0.017024219
0.0050664544,0.0010552108,-0.014671981
0.0040825307,-0.003674984,-0.0019465089
0.008975685,-0.0006209612,-0.008060515
0.005458951,-0.0069975853,-0.0032513738
0.0050664544,0.0028959513,-0.0092583895
0.0050664544,-0.00020301342,-0.0099852085
0.0050664544,-0.004894793,-0.0024439692
0.0040825307,-0.009780943,-0.009420693
0.0050664544,-0.004983306,-0.0062668324
0.0050664544,-0.001850307,0.008138955
0.0017991066,-0.0026762486,0.012203187
-0.0008496642,-0.0020515919,0.0065915585
0.0045075715,-0.001393199,0.004683763
0.004270762,0.056387037,0.007471472
0.004270762,0.056033432,0.0061552227
-0.0010864735,-0.0024089813,0.0067400336
-0.0010864735,-0.0028931499,0.011589408
-0.0010864735,-0.0006278157,-0.0026534796
-0.0010864735,0.0004605055,0.00057184696
-0.0010864735,5.90086e-06,-0.00012224913
-0.0010864735,0.0073750615,0.00033217669
-0.0010864735,0.0006287694,-0.0011100769
-0.0010864735,0.0029046535,-0.0008097291
-0.0010864735,0.016684622,0.005666405
-0.0010864735,0.012967169,0.009019613
-0.00096035004,0.0032444,-0.0136742
-0.00043725967,0.008309931,-0.0035143495
-0.0010864735,0.0018040538,0.0011475086
-0.0008496642,0.00052157044,-0.004794717
-0.0010864735,0.00055605173,-0.0011828542
-0.0010864735,0.008809656,0.005242288
-0.0010864735,0.006913036,0.0022525787
-0.002220869,0.0028471947,0.0015283823
-0.002220869,-0.0017386675,-0.00078868866
-0.002220869,0.0019072294,-0.00096428394
-0.002220869,0.003353089,0.0007352829
-0.002220869,0.00520584,0.0012577176
-0.002220869,0.0012803674,-0.0034344196
-0.002220869,0.0045027137,0.0025749505
0.002142489,0.005048752,0.0019401014
0.029840648,0.024876386,0.0053905547
-0.0010864735,0.0049328506,0.0008286834
0.004270762,0.003976196,0.005515754
0.0045075715,-0.00917834,0.008420318
-0.0008496642,-0.009398878,-0.0122740865
-0.0008496642,-0.0068973303,-0.008892
0.0050664544,-0.0067617297,-0.010609984
0.0050664544,-0.0054792166,-0.0052702427
0.013339132,0.0041356385,0.0023808777
0.0040442646,0.005889684,-0.0009018779
0.005057484,0.004769236,-0.0034290552
0.0050664544,0.002221316,-0.0022568107
0.0050664544,0.0011137128,-0.00022500753
0.0050664544,0.013370752,0.013769895
0.006448567,0.014517844,0.02843213
0.006448567,0.01757431,0.033129096
0.004829645,0.0023997426,0.03358832
0.0050664544,0.008505166,0.0033124983
0.0017991066,0.0027370155,2.5689602e-05
0.0071564317,0.017386913,-0.0026252866
0.0045075715,0.021062225,0.0056027174
0.0045075715,0.0010834038,0.007572323
-0.0008496642,0.00092691183,0.008307993
-0.0008496642,0.003983438,0.012579054
-0.0008496642,0.0019516349,0.008986354
-0.0008496642,0.0015771091,0.0012582839
-0.0008496642,0.0017036498,0.003349483
-0.0008496642,0.0010285676,0.0017413497
-0.0018335581,0.00026464462,0.021323025
-0.0018335581,0.005714923,0.0047012568
-0.0018335581,0.0060383677,0.004431933
0.008241683,0.0014098883,0.0064076185
0.0033406317,0.0041809976,0.00043952465
0.004353851,0.0008889437,-0.0005233288
-0.0022892356,0.0017152727,0.009461433
0.005057484,0.0049806833,0.005233228
0.005057484,0.00012993813,-0.0033157468
0.003932059,0.0036357045,0.0019517839
0.000664711,0.0060723424,-0.0038765073
0.000664711,0.00542897,0.00045630336
0.0017991066,0.004847139,0.0038571656
0.0017991066,-0.0024368167,-0.0041767955
0.0008151829,0.0051284134,-0.009036958
-0.0008496642,0.0014009774,-0.0054679513
-0.0008496642,0.0009255111,-0.008570254
-0.0008496642,0.0043271184,-0.0018032193
-0.0008496642,0.00060355663,0.003544718
-0.0008496642,-3.2544136e-05,0.0017565787
-0.0018335581,0.0012472868,-0.0043078065
-0.00045144558,0.0043557584,0.0045363605
0.0005323291,0.005994618,0.0057419837
0.0005323291,0.00236547,-0.0007007718
-0.00045144558,0.0016300082,0.026352555
-0.0005159974,0.004802674,0.004812449
0.0025350153,0.0056523085,0.00030493736
0.002142489,0.005120516,-0.003487289
-0.0020703673,0.006019503,-0.005589366
-0.0010864735,0.0035386384,0.012187779
-0.0010864735,0.006151259,0.011449665
-0.0010864735,0.0052234232,0.009123683
-0.0010864735,0.0042857826,0.017078757
0.0005323291,0.0039444864,0.006268382
-0.0010864735,0.0012634397,-0.00013577938
-0.0018335581,0.010175079,-0.0056232214
-0.0018335581,0.103500694,-5.2511692e-05
-0.0008496642,0.0053863823,0.023269057
-0.0008496642,0.00593856,0.0073126256
-0.0008496642,0.0036557019,0.017749012
-0.0008496642,0.003525287,0.023992568
-0.0008496642,0.008299291,0.033294022
-0.0008496642,0.003897816,0.0032845736
-0.0008496642,0.002128601,0.0051677227
-0.0008496642,0.0038577914,0.0046076477
-0.0008496642,-0.0035034418,0.0011622608
-0.0008496642,0.0057866275,0.0014611483
-0.0008496642,0.006560564,0.31741005
0.037624776,0.23363939,0.0021781921
0.62903345,0.12656742,-0.0018197298
-0.0008496642,0.002667278,0.007915199
-0.0008496642,0.030448675,-0.004670739
-0.0008496642,-0.0008097291,0.08533615
-0.0008496642,-0.002069831,-0.0048686266
-0.0008496642,0.0018663704,-0.002370298
-0.0008496642,0.0057480335,0.0017484128
-0.0008496642,0.0051323175,0.016589731
-0.0008496642,0.007249862,0.06440747
-0.0008496642,0.00542292,-0.005207598
-0.0008496642,0.007837772,-0.0022494793
-0.0008496642,-0.014739513,-0.003973961
-0.0008496642,0.00490433,0.0030707717
-0.0008496642,0.0083538,0.00532791
-0.0008496642,0.009968132,0.0049423277
-0.0008496642,0.006522745,0.001799792
-0.0008496642,0.009219557,0.004186809
-0.0008496642,0.0075964034,0.0037594438
-0.0008496642,0.007286668,0.0070771277
-0.0008496642,0.00077828765,-0.006557226
0.0005323291,0.005918354,0.0067986846
-0.0010864735,0.0043755174,-0.0045202374
-0.0010864735,0.005687982,0.0129285455
0.0005323291,0.00582093,0.002102822
1.1086464e-05,0.005579561,0.005573958
-0.00250113,0.009654313,-0.017067254
-0.00057834387,0.00895974,-0.015493035
-0.0008496642,0.0063644946,-0.0094156265
-0.0008496642,0.000300467,-0.010423601
-0.0008496642,0.0054103136,-0.010644436
-0.0008496642,0.010463148,-0.0032841563
-0.0008496642,0.004566163,0.0030220747
-0.0008496642,0.011041403,0.018305004
-0.007919848,0.005992025,0.01756689
-0.018634498,-0.021117747,-0.0070120096
-0.013539851,0.047136396,0.029267907
-0.014231324,0.00041225553,0.016234547
-0.0018335581,0.0049307644,0.0148355365
-0.0008496642,0.0058817267,0.0040302277
-0.0041508675,0.0024068058,0.0051157475
-0.0031669736,0.007468283,-0.0052455664
0.0005323291,0.006004244,0.0053465664
0.0005323291,0.007028401,-0.0019769669
-0.0008496642,0.0067186356,0.0037752688
-0.0008496642,0.009155273,-0.0026564002
-0.0018335581,0.009421349,0.0011594594
-0.0008496642,0.0061121285,0.0072589815
0.24556655,0.006110549,-0.005574882
0.0020446181,0.008635104,-0.0021216273
-0.0018335581,0.007504225,-0.002454996
-0.0018335581,0.008108884,-0.0035189986
-0.0008496642,0.0061917603,-0.0028157234
-0.0008496642,0.006512791,-0.0022601485
-0.0008496642,0.0067480206,-0.0031856298
-0.0008496642,0.007468283,-0.004234016
-0.0008496642,0.005161613,-0.0037318468
-0.0008496642,0.0063482523,-0.0017484426
-0.0008496642,0.0070726573,-0.005233228
-0.0008496642,0.009235561,-0.0031805634
-0.0018335581,0.006093681,0.0012748241
-0.0008496642,0.011281103,0.002338767
0.0005323291,0.0035628974,-0.0135573745
0.0005323291,0.0008301735,-0.0010968447
-0.00045144558,0.001578629,0.0022671819
0.0005323291,0.00297907,-0.002141893
0.0005323291,0.0068743825,0.00043201447
0.0005323291,0.0014893115,0.0027489066
-0.0008496642,0.00048100948,-0.006714642
-0.0008496642,0.004942149,-0.0019886494
-0.0008496642,0.0033322573,0.0005129576
0.07993686,0.0111249685,0.0026230216
-0.0015915632,0.002236545,4.7683716e-05
-0.0008496642,0.0028446019,-0.0031539202
-0.0008496642,0.0033066869,-0.0013737082
-0.0008496642,0.002277583,-0.00034624338
-0.0008496642,0.0020766854,-0.0034611821
-0.0008496642,0.00045761466,0.0091101825
-0.0008496642,0.0038657486,0.0028221607
-0.0008496642,-0.0019020438,-0.00025248528
-0.0008496642,-0.0018821955,9.918213e-05
-0.0008496642,-0.0015166402,-0.0005669594
-0.0008496642,-0.0018743277,-0.0014146566
-0.0008496642,-0.004870534,-0.0046917796
-0.0008496642,-0.0050270557,-0.0030717254
-0.0008496642,-0.0037145615,-0.0042045116
-0.0008496642,-0.00078725815,0.0031533241
-0.0008496642,-0.0014417768,-0.00535661
-0.0008496642,-0.003748417,-0.00535661
-0.0008496642,0.00031885505,-0.0067979097
-0.0008496642,-0.0010710955,-0.008975923
-0.0008496642,0.011515647,-0.016800344
0.0005323291,-0.0006582141,0.00097489357
0.0005323291,0.0008854866,0.000464499
-0.00608474,0.0033647716,-0.0030959845
-0.00043725967,-0.0017012358,0.12001142
-0.0010864735,0.61355966,0.0004338026
0.93403405,0.63251114,0.0814192
0.3246649,0.122029185,0.10309282
0.20278588,0.12188351,0.099111736
0.0961059,0.09512955,0.059101105
0.047991097,0.10257727,0.07323718
0.039916515,0.20179409,0.9488254
0.004250318,0.5212328,0.95414037
0.6932893,0.7888408,0.8952967
0.069470584,0.3293423,0.7348794
-0.031548142,0.48237318,0.41202667
-0.004260361,0.2121175,-0.0004917979
0.0025529563,0.20722854,0.10912284
0.011549205,0.09527153,0.1355142
-0.012539983,-0.00075632334,0.1433244
0.004353851,0.15537578,0.0061865747
0.004353851,0.025048882,0.008561969
0.005057484,0.015182883,0.009622842
0.005057484,0.011646718,0.003807634
0.005057484,-0.009832978,0.00058302283
0.005057484,-0.0077012777,-0.0106345415
0.005057484,0.0007586479,-0.0002837181
0.005057484,0.04324898,0.006194979
0.005057484,0.0011002123,-0.007686317
0.005057484,-0.012121439,0.006545067
0.005057484,0.00076398253,0.016644955
0.004353851,0.012598544,0.0020223558
0.010845572,0.011315793,0.003463924
0.011549205,0.013045728,0.0017535985
0.011549205,-0.0022670627,0.0019154251
0.004353851,0.005104929,-0.005970776
0.13303801,0.024244726,-0.0025673509
0.011529386,-0.00076413155,0.009819716
0.005057484,-0.0039718747,0.002796173
0.005057484,-0.0014136434,0.00081551075
0.005057484,-0.011425555,0.0058222413
0.005057484,-0.0111346245,-0.004067838
0.005057484,0.00075137615,0.008656174
0.005057484,-0.0039443374,-0.0049245954
0.005057484,-0.0044283867,0.00053206086
0.005057484,-0.0026960373,0.010336697
0.004353851,-0.014236689,0.006085366
0.005057484,-0.004564345,0.002063036
0.005057484,-0.008488059,0.013657987
0.0017901361,-0.0012222528,0.004524052
0.0017901361,0.0013372898,0.004461974
0.0017901361,0.0007867813,0.0025379062
-0.0008586049,-0.0016275644,0.01131773
-0.0008586049,-0.0039779544,0.00032237172
-0.0008586049,-0.0003145337,9.638071e-05
